"ML1"	"ML2"	"ML3"	"ML4"
"CC0181"	2.15643705956692	-0.386608763860978	0.502912535268086	-0.799131656166172
"CC0182"	-0.531017230985477	-1.04230617759658	-0.400951623537276	0.251910197708971
"CC0183"	-0.841092557439319	0.00011236841136518	0.361574180362676	-0.427029230335257
"CC0184"	-2.01647934513721	0.308398788631282	-0.726437719051739	-0.316554824665913
"CC0185"	1.38828170901371	0.930126799461597	1.15060811923143	-0.2611911975847
"CC0186"	-1.63985765208418	-0.784980085994582	-0.987389015957499	-0.613008898711486
"CC0188"	0.316863990234357	-1.097261795826	-0.862546927254187	-0.39571752482064
"CC0189"	0.311864929356784	0.755052163542231	-0.660484268993071	0.370227962430958
"CC0190"	0.280695180803381	1.10805680579245	-1.30765660566089	0.57454022885184
"CC0191"	-0.344060151941621	-1.7254787597004	-1.71579495161103	1.29042019048573
